"time"	"probe"	"rep"	"value"
13.18926	"0.488"	"1"	4374.188
13.26378	"0.488"	"1"	4367.176
13.33829	"0.488"	"1"	4366.583
13.41281	"0.488"	"1"	4371.932
13.48732	"0.488"	"1"	4370.52
13.56184	"0.488"	"1"	4366.744
13.63635	"0.488"	"1"	4379.272
13.71087	"0.488"	"1"	4364.759
13.78539	"0.488"	"1"	4362.3
13.8599	"0.488"	"1"	4358.473
13.93442	"0.488"	"1"	4346.997
14.00893	"0.488"	"1"	4361.12
14.08345	"0.488"	"1"	4365
14.15796	"0.488"	"1"	4362.354
14.23248	"0.488"	"1"	4360.294
14.307	"0.488"	"1"	4346.186
14.38151	"0.488"	"1"	4369.479
14.45603	"0.488"	"1"	4358.897
14.53054	"0.488"	"1"	4363.394
14.60506	"0.488"	"1"	4355.112
14.67957	"0.488"	"1"	4351.544
14.75409	"0.488"	"1"	4359.978
14.8286	"0.488"	"1"	4357.594
14.90312	"0.488"	"1"	4352.43
14.97764	"0.488"	"1"	4339.552
15.05215	"0.488"	"1"	4352.087
15.12667	"0.488"	"1"	4351.819
15.20118	"0.488"	"1"	4349.947
15.2757	"0.488"	"1"	4346.523
15.35021	"0.488"	"1"	4349.7
15.42473	"0.488"	"1"	4339.084
15.49924	"0.488"	"1"	4338.166
15.57376	"0.488"	"1"	4354.033
15.64828	"0.488"	"1"	4348.15
15.72279	"0.488"	"1"	4345.31
15.79731	"0.488"	"1"	4340.777
15.87182	"0.488"	"1"	4347.533
15.94634	"0.488"	"1"	4338.238
16.02085	"0.488"	"1"	4338.095
16.09537	"0.488"	"1"	4337.081
16.16989	"0.488"	"1"	4347.143
16.2444	"0.488"	"1"	4341.102
16.31892	"0.488"	"1"	4338.467
16.39343	"0.488"	"1"	4331.601
16.46795	"0.488"	"1"	4342.037
16.54246	"0.488"	"1"	4339.692
16.61698	"0.488"	"1"	4331.577
16.69149	"0.488"	"1"	4337.251
16.76601	"0.488"	"1"	4333.606
16.84053	"0.488"	"1"	4325.694
16.91504	"0.488"	"1"	4324.833
16.98956	"0.488"	"1"	4331.619
17.06407	"0.488"	"1"	4341.558
17.13859	"0.488"	"1"	4327.306
17.2131	"0.488"	"1"	4340.27
17.28762	"0.488"	"1"	4331.559
17.36213	"0.488"	"1"	4323.128
17.43665	"0.488"	"1"	4330.564
17.51117	"0.488"	"1"	4326.516
17.58568	"0.488"	"1"	4320.055
17.6602	"0.488"	"1"	4315.045
17.73471	"0.488"	"1"	4321.08
17.80923	"0.488"	"1"	4331.321
17.88374	"0.488"	"1"	4314.619
17.95826	"0.488"	"1"	4327.002
18.03278	"0.488"	"1"	4321.593
18.10729	"0.488"	"1"	4323.238
18.18181	"0.488"	"1"	4304.621
18.25632	"0.488"	"1"	4326.355
18.33084	"0.488"	"1"	4319.903
18.40535	"0.488"	"1"	4316.711
18.47987	"0.488"	"1"	4325.59
18.55438	"0.488"	"1"	4317.212
18.6289	"0.488"	"1"	4319.009
18.70342	"0.488"	"1"	4326.719
18.77793	"0.488"	"1"	4316.452
18.85245	"0.488"	"1"	4326.746
18.92696	"0.488"	"1"	4307.428
19.00148	"0.488"	"1"	4316.869
19.07599	"0.488"	"1"	4322.457
19.15051	"0.488"	"1"	4309.598
19.22502	"0.488"	"1"	4315.68
19.29954	"0.488"	"1"	4304.534
19.37406	"0.488"	"1"	4312.596
19.44857	"0.488"	"1"	4314.05
19.52309	"0.488"	"1"	4308.2
19.5976	"0.488"	"1"	4314.756
19.67212	"0.488"	"1"	4312.932
19.74663	"0.488"	"1"	4309.66
19.82115	"0.488"	"1"	4315.114
19.89567	"0.488"	"1"	4314.893
19.97018	"0.488"	"1"	4295.731
20.0447	"0.488"	"1"	4305.232
20.11921	"0.488"	"1"	4310.375
20.19373	"0.488"	"1"	4303.452
20.26824	"0.488"	"1"	4308.319
20.34276	"0.488"	"1"	4306.31
20.41727	"0.488"	"1"	4304.755
20.49179	"0.488"	"1"	4313.579
20.56631	"0.488"	"1"	4295.486
20.64082	"0.488"	"1"	4303.038
20.71534	"0.488"	"1"	4295.599
20.78985	"0.488"	"1"	4315.257
20.86437	"0.488"	"1"	4306.796
20.93888	"0.488"	"1"	4305.515
21.0134	"0.488"	"1"	4302.078
21.08791	"0.488"	"1"	4313.892
21.16243	"0.488"	"1"	4313.925
21.23695	"0.488"	"1"	4308.629
21.31146	"0.488"	"1"	4302.028
21.38598	"0.488"	"1"	4301.566
21.46049	"0.488"	"1"	4294.688
21.53501	"0.488"	"1"	4299.948
21.60952	"0.488"	"1"	4308.718
21.68404	"0.488"	"1"	4305.741
21.75856	"0.488"	"1"	4296.24
21.83307	"0.488"	"1"	4292.405
21.90759	"0.488"	"1"	4296.511
21.9821	"0.488"	"1"	4297.134
22.05662	"0.488"	"1"	4300.597
22.13113	"0.488"	"1"	4300.955
22.20565	"0.488"	"1"	4304.495
22.28016	"0.488"	"1"	4301.36
22.35468	"0.488"	"1"	4295.996
22.4292	"0.488"	"1"	4292.467
22.50371	"0.488"	"1"	4298.335
22.57823	"0.488"	"1"	4304.558
22.65274	"0.488"	"1"	4301.831
22.72726	"0.488"	"1"	4297.018
22.80177	"0.488"	"1"	4306.704
22.87629	"0.488"	"1"	4290.292
22.9508	"0.488"	"1"	4302.63
23.02532	"0.488"	"1"	4289.863
23.09984	"0.488"	"1"	4301.336
23.17435	"0.488"	"1"	4292.816
23.24887	"0.488"	"1"	4287.171
23.32338	"0.488"	"1"	4297.54
23.3979	"0.488"	"1"	4292.828
23.47241	"0.488"	"1"	4286.137
23.54693	"0.488"	"1"	4288.545
23.62145	"0.488"	"1"	4290.02
23.69596	"0.488"	"1"	4289.246
23.77048	"0.488"	"1"	4289.499
23.84499	"0.488"	"1"	4293.561
23.91951	"0.488"	"1"	4295.626
23.99402	"0.488"	"1"	4279.679
24.06854	"0.488"	"1"	4286.924
24.14305	"0.488"	"1"	4288.346
24.21757	"0.488"	"1"	4283.786
24.29209	"0.488"	"1"	4284.748
24.3666	"0.488"	"1"	4287.845
24.44112	"0.488"	"1"	4289.371
24.51563	"0.488"	"1"	4309.815
24.59015	"0.488"	"1"	4287.341
24.66466	"0.488"	"1"	4292.461
24.73918	"0.488"	"1"	4303.744
24.81369	"0.488"	"1"	4297.444
24.88821	"0.488"	"1"	4294.598
24.96273	"0.488"	"1"	4299.98
25.03724	"0.488"	"1"	4301.158
25.11176	"0.488"	"1"	4295.543
25.18627	"0.488"	"1"	4296.318
25.26079	"0.488"	"1"	4301.098
25.3353	"0.488"	"1"	4294.75
25.40982	"0.488"	"1"	4293.177
25.48434	"0.488"	"1"	4294.33
25.55885	"0.488"	"1"	4297.453
25.63337	"0.488"	"1"	4290.783
25.70788	"0.488"	"1"	4277.9
25.7824	"0.488"	"1"	4298.979
25.85691	"0.488"	"1"	4289.183
25.93143	"0.488"	"1"	4299.706
26.00594	"0.488"	"1"	4290.169
26.08046	"0.488"	"1"	4287.279
26.15498	"0.488"	"1"	4295.743
26.22949	"0.488"	"1"	4285.723
26.30401	"0.488"	"1"	4291.388
26.37852	"0.488"	"1"	4293.561
26.45304	"0.488"	"1"	4284.537
26.52755	"0.488"	"1"	4289.332
26.60207	"0.488"	"1"	4283.935
26.67658	"0.488"	"1"	4292.756
26.7511	"0.488"	"1"	4288.229
26.82562	"0.488"	"1"	4284.298
26.90013	"0.488"	"1"	4280.15
26.97465	"0.488"	"1"	4287.902
27.04916	"0.488"	"1"	4285.181
27.12368	"0.488"	"1"	4282.913
27.19819	"0.488"	"1"	4271.507
27.27271	"0.488"	"1"	4279.694
27.34723	"0.488"	"1"	4280.114
27.42174	"0.488"	"1"	4286.751
27.49626	"0.488"	"1"	4282.895
27.57077	"0.488"	"1"	4276.481
27.64529	"0.488"	"1"	4279.819
27.7198	"0.488"	"1"	4288.763
27.79432	"0.488"	"1"	4283.47
27.86883	"0.488"	"1"	4282.221
27.94335	"0.488"	"1"	4280.466
28.01787	"0.488"	"1"	4268.003
28.09238	"0.488"	"1"	4293.844
28.1669	"0.488"	"1"	4293.579
28.24141	"0.488"	"1"	4284.269
28.31593	"0.488"	"1"	4281.545
28.39044	"0.488"	"1"	4291.472
28.46496	"0.488"	"1"	4280.43
28.53947	"0.488"	"1"	4279.721
28.61399	"0.488"	"1"	4284.483
28.68851	"0.488"	"1"	4272.81
28.76302	"0.488"	"1"	4286.489
28.83754	"0.488"	"1"	4283.24
28.91205	"0.488"	"1"	4276.18
28.98657	"0.488"	"1"	4282.096
29.06108	"0.488"	"1"	4272.83
29.1356	"0.488"	"1"	4281.348
29.21012	"0.488"	"1"	4276.028
29.28463	"0.488"	"1"	4290.45
29.35915	"0.488"	"1"	4280.382
29.43366	"0.488"	"1"	4278.994
29.50818	"0.488"	"1"	4273.96
29.58269	"0.488"	"1"	4282.373
29.65721	"0.488"	"1"	4273.298
29.73172	"0.488"	"1"	4277.298
29.80624	"0.488"	"1"	4295.975
29.88076	"0.488"	"1"	4289.222
29.95527	"0.488"	"1"	4277.793
30.02979	"0.488"	"1"	4291.436
30.1043	"0.488"	"1"	4274.988
30.17882	"0.488"	"1"	4280.886
30.25333	"0.488"	"1"	4279.906
30.32785	"0.488"	"1"	4284.564
30.40236	"0.488"	"1"	4280.94
30.47688	"0.488"	"1"	4283.592
30.5514	"0.488"	"1"	4278.627
30.62591	"0.488"	"1"	4315.829
30.70043	"0.488"	"1"	4357.818
30.77494	"0.488"	"1"	4360.58
30.84946	"0.488"	"1"	4392.09
30.92397	"0.488"	"1"	4394.04
30.99849	"0.488"	"1"	4416.105
31.07301	"0.488"	"1"	4423.159
31.14752	"0.488"	"1"	4419.738
31.22204	"0.488"	"1"	4446.921
31.29655	"0.488"	"1"	4434.669
31.37107	"0.488"	"1"	4450.75
31.44558	"0.488"	"1"	4452.533
31.5201	"0.488"	"1"	4451.919
31.59461	"0.488"	"1"	4463.279
31.66913	"0.488"	"1"	4469.255
31.74365	"0.488"	"1"	4478.893
31.81816	"0.488"	"1"	4480.088
31.89268	"0.488"	"1"	4480.991
31.96719	"0.488"	"1"	4477.227
32.04171	"0.488"	"1"	4492.45
32.11622	"0.488"	"1"	4494.342
32.19074	"0.488"	"1"	4504.976
32.26525	"0.488"	"1"	4502.472
32.33977	"0.488"	"1"	4503.036
32.41429	"0.488"	"1"	4508.874
32.4888	"0.488"	"1"	4507.908
32.56332	"0.488"	"1"	4517.466
32.63783	"0.488"	"1"	4510.477
32.71235	"0.488"	"1"	4521.09
32.78686	"0.488"	"1"	4516.81
32.86138	"0.488"	"1"	4531.506
32.9359	"0.488"	"1"	4530.311
33.01041	"0.488"	"1"	4539.585
33.08493	"0.488"	"1"	4550.961
33.15944	"0.488"	"1"	4543.138
33.23396	"0.488"	"1"	4537.335
33.30847	"0.488"	"1"	4542.667
33.38299	"0.488"	"1"	4540.557
33.4575	"0.488"	"1"	4551.515
33.53202	"0.488"	"1"	4546.83
33.60654	"0.488"	"1"	4546.994
33.68105	"0.488"	"1"	4554.883
33.75557	"0.488"	"1"	4567.423
33.83008	"0.488"	"1"	4565.522
33.9046	"0.488"	"1"	4562.271
33.97911	"0.488"	"1"	4576.901
34.05363	"0.488"	"1"	4566.041
34.12814	"0.488"	"1"	4564.634
34.20266	"0.488"	"1"	4572.04
34.27718	"0.488"	"1"	4565.215
34.35169	"0.488"	"1"	4580.981
34.42621	"0.488"	"1"	4583.111
34.50072	"0.488"	"1"	4590.97
34.57524	"0.488"	"1"	4573.828
34.64975	"0.488"	"1"	4583.821
34.72427	"0.488"	"1"	4580.659
34.79879	"0.488"	"1"	4596.525
34.8733	"0.488"	"1"	4585.984
34.94782	"0.488"	"1"	4603.067
35.02233	"0.488"	"1"	4594.937
35.09685	"0.488"	"1"	4596.713
35.17136	"0.488"	"1"	4601.732
35.24588	"0.488"	"1"	4605.094
35.32039	"0.488"	"1"	4601.44
0	"0.977"	"1"	4782.611
0.07452	"0.977"	"1"	4761.186
0.14903	"0.977"	"1"	4777.402
0.22355	"0.977"	"1"	4774.484
0.29806	"0.977"	"1"	4769.084
0.37258	"0.977"	"1"	4769.304
0.44709	"0.977"	"1"	4768.533
0.52161	"0.977"	"1"	4771.712
0.59612	"0.977"	"1"	4763.913
0.67064	"0.977"	"1"	4763.436
0.74516	"0.977"	"1"	4765.654
0.81967	"0.977"	"1"	4771.206
0.89419	"0.977"	"1"	4775.286
0.9687	"0.977"	"1"	4759.246
1.04322	"0.977"	"1"	4766.509
1.11773	"0.977"	"1"	4767.516
1.19225	"0.977"	"1"	4756.734
1.26677	"0.977"	"1"	4770.109
1.34128	"0.977"	"1"	4768.848
1.4158	"0.977"	"1"	4756.71
1.49031	"0.977"	"1"	4764.113
1.56483	"0.977"	"1"	4769.579
1.63934	"0.977"	"1"	4769.441
1.71386	"0.977"	"1"	4757.774
1.78837	"0.977"	"1"	4763.606
1.86289	"0.977"	"1"	4763.642
1.93741	"0.977"	"1"	4754.469
2.01192	"0.977"	"1"	4770.285
2.08644	"0.977"	"1"	4773.653
2.16095	"0.977"	"1"	4759.806
2.23547	"0.977"	"1"	4753.98
2.30998	"0.977"	"1"	4766.065
2.3845	"0.977"	"1"	4763.311
2.45901	"0.977"	"1"	4769.027
2.53353	"0.977"	"1"	4770.613
2.60805	"0.977"	"1"	4755.333
2.68256	"0.977"	"1"	4769.957
2.75708	"0.977"	"1"	4774.618
2.83159	"0.977"	"1"	4762.429
2.90611	"0.977"	"1"	4765.424
2.98062	"0.977"	"1"	4767.251
3.05514	"0.977"	"1"	4774.69
3.12966	"0.977"	"1"	4761.27
3.20417	"0.977"	"1"	4766.011
3.27869	"0.977"	"1"	4778.46
3.3532	"0.977"	"1"	4758.596
3.42772	"0.977"	"1"	4776.388
3.50223	"0.977"	"1"	4761.064
3.57675	"0.977"	"1"	4762.015
3.65126	"0.977"	"1"	4773.033
3.72578	"0.977"	"1"	4766.956
3.8003	"0.977"	"1"	4765.791
3.87481	"0.977"	"1"	4759.854
3.94933	"0.977"	"1"	4745.767
4.02384	"0.977"	"1"	4776.466
4.09836	"0.977"	"1"	4781.44
4.17287	"0.977"	"1"	4756.218
4.24739	"0.977"	"1"	4764.67
4.3219	"0.977"	"1"	4767.531
4.39642	"0.977"	"1"	4760.814
4.47094	"0.977"	"1"	4765.254
4.54545	"0.977"	"1"	4760.319
4.61997	"0.977"	"1"	4757.744
4.69448	"0.977"	"1"	4752.737
4.769	"0.977"	"1"	4760.215
4.84351	"0.977"	"1"	4764.959
4.91803	"0.977"	"1"	4746.825
4.99255	"0.977"	"1"	4761.046
5.06706	"0.977"	"1"	4763.985
5.14158	"0.977"	"1"	4755.461
5.21609	"0.977"	"1"	4755.294
5.29061	"0.977"	"1"	4754.204
5.36512	"0.977"	"1"	4771.012
5.43964	"0.977"	"1"	4764.467
5.51415	"0.977"	"1"	4753.947
5.58867	"0.977"	"1"	4754.654
5.66319	"0.977"	"1"	4733.589
5.7377	"0.977"	"1"	4690.146
5.81222	"0.977"	"1"	4677.182
5.88673	"0.977"	"1"	4654.947
5.96125	"0.977"	"1"	4666.942
6.03576	"0.977"	"1"	4650.816
6.11028	"0.977"	"1"	4638.809
6.18479	"0.977"	"1"	4624.519
6.25931	"0.977"	"1"	4613.522
6.33383	"0.977"	"1"	4611.531
6.40834	"0.977"	"1"	4612.988
6.48286	"0.977"	"1"	4600.43
6.55737	"0.977"	"1"	4603.577
6.63189	"0.977"	"1"	4595.608
6.7064	"0.977"	"1"	4591.06
6.78092	"0.977"	"1"	4582.295
6.85544	"0.977"	"1"	4573.604
6.92995	"0.977"	"1"	4578.936
7.00447	"0.977"	"1"	4563.993
7.07898	"0.977"	"1"	4569.96
7.1535	"0.977"	"1"	4550.126
7.22801	"0.977"	"1"	4559.353
7.30253	"0.977"	"1"	4556.349
7.37704	"0.977"	"1"	4551.02
7.45156	"0.977"	"1"	4548.922
7.52608	"0.977"	"1"	4543.388
7.60059	"0.977"	"1"	4517.394
7.67511	"0.977"	"1"	4523.501
7.74962	"0.977"	"1"	4526.272
7.82414	"0.977"	"1"	4519.567
7.89865	"0.977"	"1"	4523.808
7.97317	"0.977"	"1"	4522.023
8.04768	"0.977"	"1"	4506.254
8.1222	"0.977"	"1"	4515.678
8.19672	"0.977"	"1"	4509.979
8.27123	"0.977"	"1"	4520.813
8.34575	"0.977"	"1"	4508.668
8.42026	"0.977"	"1"	4499.772
8.49478	"0.977"	"1"	4491.165
8.56929	"0.977"	"1"	4493.231
8.64381	"0.977"	"1"	4507.127
8.71833	"0.977"	"1"	4483.533
8.79284	"0.977"	"1"	4494.515
8.86736	"0.977"	"1"	4483.268
8.94187	"0.977"	"1"	4476.464
9.01639	"0.977"	"1"	4486.969
9.0909	"0.977"	"1"	4474.965
9.16542	"0.977"	"1"	4479.584
9.23993	"0.977"	"1"	4473.522
9.31445	"0.977"	"1"	4461.312
9.38897	"0.977"	"1"	4464.379
9.46348	"0.977"	"1"	4460.591
9.538	"0.977"	"1"	4463.908
9.61251	"0.977"	"1"	4466.432
9.68703	"0.977"	"1"	4451.439
9.76154	"0.977"	"1"	4452.389
9.83606	"0.977"	"1"	4446.894
9.91057	"0.977"	"1"	4443.89
9.98509	"0.977"	"1"	4447.341
10.05961	"0.977"	"1"	4443.944
10.13412	"0.977"	"1"	4452.789
10.20864	"0.977"	"1"	4438.585
10.28315	"0.977"	"1"	4439.065
10.35767	"0.977"	"1"	4419.708
10.43218	"0.977"	"1"	4440.627
10.5067	"0.977"	"1"	4427.695
10.58122	"0.977"	"1"	4424.694
10.65573	"0.977"	"1"	4430.023
10.73025	"0.977"	"1"	4432.005
10.80476	"0.977"	"1"	4421.142
10.87928	"0.977"	"1"	4415.151
10.95379	"0.977"	"1"	4418.534
11.02831	"0.977"	"1"	4418.206
11.10282	"0.977"	"1"	4414.469
11.17734	"0.977"	"1"	4423.216
11.25186	"0.977"	"1"	4419.428
11.32637	"0.977"	"1"	4414.213
11.40089	"0.977"	"1"	4408.121
11.4754	"0.977"	"1"	4403.061
11.54992	"0.977"	"1"	4408.994
11.62443	"0.977"	"1"	4404.584
11.69895	"0.977"	"1"	4400.051
11.77346	"0.977"	"1"	4405.481
11.84798	"0.977"	"1"	4404.321
11.9225	"0.977"	"1"	4391.047
11.99701	"0.977"	"1"	4395.494
12.07153	"0.977"	"1"	4391.673
12.14604	"0.977"	"1"	4401.612
12.22056	"0.977"	"1"	4390.597
12.29507	"0.977"	"1"	4399.535
12.36959	"0.977"	"1"	4389.14
12.44411	"0.977"	"1"	4396.346
12.51862	"0.977"	"1"	4388.389
12.59314	"0.977"	"1"	4380.226
12.66765	"0.977"	"1"	4381.353
12.74217	"0.977"	"1"	4391.95
12.81668	"0.977"	"1"	4373.947
12.8912	"0.977"	"1"	4388.633
12.96571	"0.977"	"1"	4387.125
13.04023	"0.977"	"1"	4378.775
13.11475	"0.977"	"1"	4370.919
13.18926	"0.977"	"1"	4370.964
13.26378	"0.977"	"1"	4380.941
13.33829	"0.977"	"1"	4374.364
13.41281	"0.977"	"1"	4371.923
13.48732	"0.977"	"1"	4384.02
13.56184	"0.977"	"1"	4375.455
13.63635	"0.977"	"1"	4376.316
13.71087	"0.977"	"1"	4371.268
13.78539	"0.977"	"1"	4367.784
13.8599	"0.977"	"1"	4367.22
13.93442	"0.977"	"1"	4374.82
14.00893	"0.977"	"1"	4367.429
14.08345	"0.977"	"1"	4371.208
14.15796	"0.977"	"1"	4368.004
14.23248	"0.977"	"1"	4369.22
14.307	"0.977"	"1"	4368.88
14.38151	"0.977"	"1"	4353.955
14.45603	"0.977"	"1"	4359.764
14.53054	"0.977"	"1"	4357.898
14.60506	"0.977"	"1"	4370.207
14.67957	"0.977"	"1"	4356.578
14.75409	"0.977"	"1"	4351.488
14.8286	"0.977"	"1"	4352.742
14.90312	"0.977"	"1"	4346.129
14.97764	"0.977"	"1"	4357.889
15.05215	"0.977"	"1"	4353.464
15.12667	"0.977"	"1"	4357.517
15.20118	"0.977"	"1"	4343.235
15.2757	"0.977"	"1"	4347.974
15.35021	"0.977"	"1"	4336.345
15.42473	"0.977"	"1"	4336.375
15.49924	"0.977"	"1"	4342.481
15.57376	"0.977"	"1"	4338.625
15.64828	"0.977"	"1"	4348.353
15.72279	"0.977"	"1"	4341.805
15.79731	"0.977"	"1"	4330.763
15.87182	"0.977"	"1"	4341.501
15.94634	"0.977"	"1"	4335.186
16.02085	"0.977"	"1"	4326.168
16.09537	"0.977"	"1"	4338.333
16.16989	"0.977"	"1"	4342.443
16.2444	"0.977"	"1"	4325.491
16.31892	"0.977"	"1"	4347.411
16.39343	"0.977"	"1"	4342.511
16.46795	"0.977"	"1"	4339.603
16.54246	"0.977"	"1"	4327.694
16.61698	"0.977"	"1"	4332.587
16.69149	"0.977"	"1"	4326.722
16.76601	"0.977"	"1"	4332.545
16.84053	"0.977"	"1"	4329.944
16.91504	"0.977"	"1"	4328.266
16.98956	"0.977"	"1"	4329.783
17.06407	"0.977"	"1"	4323.745
17.13859	"0.977"	"1"	4318.148
17.2131	"0.977"	"1"	4325.023
17.28762	"0.977"	"1"	4327.527
17.36213	"0.977"	"1"	4326.347
17.43665	"0.977"	"1"	4324.242
17.51117	"0.977"	"1"	4334.798
17.58568	"0.977"	"1"	4315.987
17.6602	"0.977"	"1"	4324.618
17.73471	"0.977"	"1"	4326.525
17.80923	"0.977"	"1"	4315.284
17.88374	"0.977"	"1"	4336.733
17.95826	"0.977"	"1"	4323.089
18.03278	"0.977"	"1"	4315.892
18.10729	"0.977"	"1"	4322.797
18.18181	"0.977"	"1"	4340.938
18.25632	"0.977"	"1"	4326.817
18.33084	"0.977"	"1"	4320.869
18.40535	"0.977"	"1"	4321.352
18.47987	"0.977"	"1"	4322.281
18.55438	"0.977"	"1"	4319.134
18.6289	"0.977"	"1"	4325.709
18.70342	"0.977"	"1"	4314.417
18.77793	"0.977"	"1"	4328.245
18.85245	"0.977"	"1"	4322.031
18.92696	"0.977"	"1"	4330.173
19.00148	"0.977"	"1"	4307.595
19.07599	"0.977"	"1"	4316.065
19.15051	"0.977"	"1"	4315.859
19.22502	"0.977"	"1"	4308.334
19.29954	"0.977"	"1"	4321.149
19.37406	"0.977"	"1"	4322.004
19.44857	"0.977"	"1"	4325.145
19.52309	"0.977"	"1"	4315.457
19.5976	"0.977"	"1"	4308.224
19.67212	"0.977"	"1"	4315.823
19.74663	"0.977"	"1"	4316.556
19.82115	"0.977"	"1"	4308.257
19.89567	"0.977"	"1"	4310.307
19.97018	"0.977"	"1"	4311.86
20.0447	"0.977"	"1"	4307.586
20.11921	"0.977"	"1"	4298.782
20.19373	"0.977"	"1"	4301.989
20.26824	"0.977"	"1"	4301.152
20.34276	"0.977"	"1"	4313.093
20.41727	"0.977"	"1"	4304.716
20.49179	"0.977"	"1"	4309.681
20.56631	"0.977"	"1"	4315.141
20.64082	"0.977"	"1"	4307.237
20.71534	"0.977"	"1"	4306.433
20.78985	"0.977"	"1"	4310.176
20.86437	"0.977"	"1"	4308.197
20.93888	"0.977"	"1"	4295.272
21.0134	"0.977"	"1"	4311.442
21.08791	"0.977"	"1"	4311.365
21.16243	"0.977"	"1"	4296.133
21.23695	"0.977"	"1"	4313.004
21.31146	"0.977"	"1"	4306.972
21.38598	"0.977"	"1"	4307.66
21.46049	"0.977"	"1"	4303.706
21.53501	"0.977"	"1"	4297.173
21.60952	"0.977"	"1"	4302.034
21.68404	"0.977"	"1"	4307.351
21.75856	"0.977"	"1"	4306.191
21.83307	"0.977"	"1"	4301.345
21.90759	"0.977"	"1"	4293.895
21.9821	"0.977"	"1"	4295.713
22.05662	"0.977"	"1"	4300.705
22.13113	"0.977"	"1"	4287.437
22.20565	"0.977"	"1"	4298.118
22.28016	"0.977"	"1"	4305.148
22.35468	"0.977"	"1"	4296.887
22.4292	"0.977"	"1"	4289.624
22.50371	"0.977"	"1"	4300.463
22.57823	"0.977"	"1"	4296.303
22.65274	"0.977"	"1"	4296.932
22.72726	"0.977"	"1"	4302.135
22.80177	"0.977"	"1"	4317.567
22.87629	"0.977"	"1"	4298.919
22.9508	"0.977"	"1"	4291.654
23.02532	"0.977"	"1"	4294.363
23.09984	"0.977"	"1"	4301.754
23.17435	"0.977"	"1"	4285.8
23.24887	"0.977"	"1"	4298.061
23.32338	"0.977"	"1"	4307.38
23.3979	"0.977"	"1"	4300.624
23.47241	"0.977"	"1"	4299.656
23.54693	"0.977"	"1"	4298.839
23.62145	"0.977"	"1"	4301.146
23.69596	"0.977"	"1"	4292.372
23.77048	"0.977"	"1"	4293.793
23.84499	"0.977"	"1"	4298.568
23.91951	"0.977"	"1"	4302.609
23.99402	"0.977"	"1"	4287.46
24.06854	"0.977"	"1"	4301.006
24.14305	"0.977"	"1"	4293.495
24.21757	"0.977"	"1"	4295.936
24.29209	"0.977"	"1"	4308.537
24.3666	"0.977"	"1"	4296.166
24.44112	"0.977"	"1"	4304.931
24.51563	"0.977"	"1"	4295.242
24.59015	"0.977"	"1"	4286.733
24.66466	"0.977"	"1"	4283.842
24.73918	"0.977"	"1"	4294.062
24.81369	"0.977"	"1"	4296.628
24.88821	"0.977"	"1"	4282.859
24.96273	"0.977"	"1"	4293.993
25.03724	"0.977"	"1"	4293.758
25.11176	"0.977"	"1"	4279.053
25.18627	"0.977"	"1"	4296.559
25.26079	"0.977"	"1"	4284.495
25.3353	"0.977"	"1"	4286.724
25.40982	"0.977"	"1"	4288.179
25.48434	"0.977"	"1"	4288.158
25.55885	"0.977"	"1"	4294.112
25.63337	"0.977"	"1"	4286.048
25.70788	"0.977"	"1"	4289.946
25.7824	"0.977"	"1"	4287.639
25.85691	"0.977"	"1"	4287.714
25.93143	"0.977"	"1"	4287.973
26.00594	"0.977"	"1"	4280.752
26.08046	"0.977"	"1"	4279.214
26.15498	"0.977"	"1"	4286.212
26.22949	"0.977"	"1"	4289.46
26.30401	"0.977"	"1"	4287.389
26.37852	"0.977"	"1"	4287.404
26.45304	"0.977"	"1"	4292.816
26.52755	"0.977"	"1"	4273.498
26.60207	"0.977"	"1"	4287.547
26.67658	"0.977"	"1"	4293.406
26.7511	"0.977"	"1"	4292.84
26.82562	"0.977"	"1"	4292.771
26.90013	"0.977"	"1"	4275.334
26.97465	"0.977"	"1"	4283.506
27.04916	"0.977"	"1"	4287.878
27.12368	"0.977"	"1"	4277.611
27.19819	"0.977"	"1"	4289.371
27.27271	"0.977"	"1"	4286.861
27.34723	"0.977"	"1"	4285.473
27.42174	"0.977"	"1"	4286.301
27.49626	"0.977"	"1"	4283.759
27.57077	"0.977"	"1"	4285.911
27.64529	"0.977"	"1"	4281.244
27.7198	"0.977"	"1"	4292.25
27.79432	"0.977"	"1"	4288.659
27.86883	"0.977"	"1"	4286.146
27.94335	"0.977"	"1"	4277.372
28.01787	"0.977"	"1"	4285.505
28.09238	"0.977"	"1"	4280.826
28.1669	"0.977"	"1"	4293.752
28.24141	"0.977"	"1"	4292.774
28.31593	"0.977"	"1"	4288.891
28.39044	"0.977"	"1"	4283.899
28.46496	"0.977"	"1"	4298.294
28.53947	"0.977"	"1"	4291.749
28.61399	"0.977"	"1"	4290.381
28.68851	"0.977"	"1"	4276.639
28.76302	"0.977"	"1"	4287.35
28.83754	"0.977"	"1"	4285.005
28.91205	"0.977"	"1"	4291.713
28.98657	"0.977"	"1"	4298.139
29.06108	"0.977"	"1"	4288.25
29.1356	"0.977"	"1"	4291.582
29.21012	"0.977"	"1"	4283.741
29.28463	"0.977"	"1"	4293.203
29.35915	"0.977"	"1"	4292.646
29.43366	"0.977"	"1"	4283.553
29.50818	"0.977"	"1"	4279.941
29.58269	"0.977"	"1"	4284.433
29.65721	"0.977"	"1"	4286.635
29.73172	"0.977"	"1"	4282.117
29.80624	"0.977"	"1"	4278.505
